id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
52605929,Spacious 2 BR Apt - Loft Style and Open Plan!,419900657,Brandon,,CBD,39.74236,-104.99436,Entire home/apt,142,29,0,,,10,304,0,
52605973,One Bed Loft Apartment with great wifi!,419900657,Brandon,,CBD,39.74623,-104.99305,Entire home/apt,128,29,1,2021-12-17,1,10,346,1,
52606007,Downtown Denver 2BR Apartment | Open Plan,419900657,Brandon,,CBD,39.74247,-104.99423,Entire home/apt,137,29,0,,,10,359,0,
52606038,Comfortable 1BR Apt in historic Downtown building,419900657,Brandon,,CBD,39.74476,-104.99361,Entire home/apt,128,29,0,,,10,307,0,
52606078,Downtown Denver 2BR Apt - Loft Style Living!,419900657,Brandon,,CBD,39.74438,-104.99459,Entire home/apt,132,29,0,,,10,285,0,
52606153,HUGE 2 Bedroom historic loft | Downtown Denver,419900657,Brandon,,CBD,39.74636,-104.99474,Entire home/apt,140,29,0,,,10,332,0,
52606178,Bright and airy downtown loft! Great wifi!,419900657,Brandon,,CBD,39.74511,-104.993,Entire home/apt,145,29,1,2021-11-26,0.88,10,328,1,
52606213,Downtown Denver Loft Style 2BR Apartment,419900657,Brandon,,CBD,39.74671,-104.99458,Entire home/apt,142,29,0,,,10,289,0,
52606232,Loft Style Apt with Fast Wifi and Gym!,419900657,Brandon,,CBD,39.74498,-104.99477,Entire home/apt,151,29,0,,,10,330,0,
52606265,Downtown Denver 2BR Apartment - Open Plan Living!,419900657,Brandon,,CBD,39.74532,-104.99304,Entire home/apt,140,29,0,,,10,362,0,
52610800,Breathtaking & Modern 1BR Apt in LoDo,261774896,Sentral Union Station,,Union Station,39.75587,-105.0,Entire home/apt,145,1,3,2021-12-16,1.34,46,40,3,2021-BFN-0007753
52615653,Stunning & Spacious 2BR Apt w/Balcony in Union Station,261774896,Sentral Union Station,,Union Station,39.75631,-105.00138,Entire home/apt,174,1,5,2021-11-28,2.24,46,2,5,2021-BFN-0007749
52615741,Lower Level Private Apartment Centrally Located,26200826,Colt,,Sloan Lake,39.75676,-105.03872,Entire home/apt,50,30,0,,,1,56,0,
52616607,Professionally maintained apt | 1BR in Denver,359071917,Raquel,,City Park,39.74098,-104.95367,Entire home/apt,169,90,0,,,110,365,0,
52620414,Eco Conscious City Dwelling,386751382,Staci,,Lincoln Park,39.73771,-105.00092,Entire home/apt,110,2,10,2021-12-26,4.05,1,11,10,2021-BFN-0007687
52620448,Cute 2 bedroom Cottage near Light Rail and Parks.,23166056,Suzette,,Villa Park,39.72809,-105.04126,Entire home/apt,56,30,0,,,2,209,0,
52620896,"1 private  bedroom
super fast internet, txt2",425969928,Henry,,West Colfax,39.74132,-105.03336,Private room,42,29,0,,,5,290,0,
52622758,☞ PET FRIENDLY - No fee I ♡ of RiNo I WFH Office,2619306,Zack,,Five Points,39.76452,-104.97471,Entire home/apt,148,1,13,2021-12-26,7.50,25,18,13,2021-BFN-0008180
52630403,Updated North Berkeley home 3 miles from Downtown!,42782455,Rosie,,Chaffee Park,39.78925,-105.02193,Entire home/apt,105,29,0,,,1,63,0,
52631401,Villa Park Home - Walk to Mile High Stadium,34955862,Scott,,Villa Park,39.73451,-105.02725,Entire home/apt,163,3,5,2021-12-05,2.14,23,346,5,2019-BFN-0000450
52633698,Cozy Casita—All to Yourselves! Sleeps up to 4,426068819,Christopher Paul,,Athmar Park,39.70888,-105.01923,Entire home/apt,68,1,18,2021-12-26,7.71,1,37,18,2021-BFN-0008292
52634487,"Heart of Cherry Creek North! 1bd/1ba,Private&Cozy!",426075814,Valerie,,Cherry Creek,39.72415,-104.95771,Entire home/apt,119,1,12,2021-12-29,4.56,1,81,12,2019-BFN-0003858
52653466,Charming Bungalow in City Park | Private Backyard,107279139,Kyle And Kimberly,,Cole,39.76354,-104.96358,Entire home/apt,144,1,1,2021-11-19,0.73,18,77,1,2021-BFN-0006045
52654951,2 Bed/2 Bath Highlands Home,4975921,Shelby And Nick,,Sloan Lake,39.75134,-105.02582,Entire home/apt,96,29,1,2021-12-01,1,1,202,1,
52655393,Great city location : entire house,16260760,Derek,,Lincoln Park,39.73574,-105.00332,Entire home/apt,175,30,0,,,1,189,0,
52655828,Month-2-Month Bungalow Walk to Regis/Tennyson,136433479,Julie,,Berkeley,39.77782,-105.03441,Entire home/apt,109,30,0,,,1,251,0,
52667063,Luxury Home in Denver with City & Mountain Views,39090821,Dane,,West Colfax,39.7402422158172,-105.0289372720187,Entire home/apt,300,2,0,,,1,290,0,2021-BFN-0008525
52668441,"FURNISHED, SHORT TERM LEASE 30+ DAYS, WHOLE HOUSE!",221889108,Jason,,Hampden South,39.64438,-104.89918,Entire home/apt,150,30,0,,,1,264,0,
52671258,Cozy 2 Bed Suite in Quiet Sunnyside Neighborhood,424588746,Paulina,,Sunnyside,39.78206,-105.01708,Entire home/apt,82,1,6,2021-12-04,3.40,1,265,6,2021-BFN-0008345
52673312,Classy | Inviting | Art District Casita,102759514,Chelea,,Baker,39.72156,-104.99851,Entire home/apt,118,1,10,2021-12-12,6.00,1,145,10,2021-BFN-0008145
52675935,Berkeley Casita Charming Home backs to Tennyson St,426407142,Laurie,,Berkeley,39.77025,-105.04213,Entire home/apt,165,30,0,,,1,272,0,
52682123,Comfy City Craftsman-Style 2-bedroom Home,42419302,Alison,,North Park Hill,39.75202,-104.93477,Entire home/apt,190,3,0,,,1,42,0,2021-BFN-0009235
52691429,Brand New Condo | Walk to Empower Stadium | Tesoro,426513904,Tesoro,,Jefferson Park,39.748383,-105.020882,Entire home/apt,150,2,4,2021-12-23,3.53,6,257,4,2021-BFN-0006590
52691430,Gameday Oasis | Private Balcony | Jefferson Park | Tesoro,426513904,Tesoro,,Jefferson Park,39.74876,-105.018616,Entire home/apt,145,2,10,2021-12-13,4.48,6,259,10,2021-BFN-0006590
52691431,Contemporary Condo | Grill + Balcony | Tesoro,426513904,Tesoro,,Jefferson Park,39.748383,-105.020882,Entire home/apt,150,2,5,2021-12-28,2.63,6,261,5,2021-BFN-0006590
52691434,Luxurious Escape | Walk to Empower Field | Tesoro,426513904,Tesoro,,Jefferson Park,39.74873,-105.018608,Entire home/apt,135,2,7,2021-12-27,3.50,6,257,7,2021-BFN-0006590
52691435,City Views! | Chic Jefferson Park Condo | Tesoro,426513904,Tesoro,,Jefferson Park,39.748714,-105.018608,Entire home/apt,150,2,1,2021-12-13,1,6,263,1,2021-BFN-0006590
52702783,"Private room in shared house, great location :)",24483378,Sarah,,Sloan Lake,39.74738,-105.02523,Private room,30,29,1,2021-12-08,1,11,324,1,
52702841,New Adorable Studio Guesthouse; dedicated parking,426625975,Anthony,,Speer,39.7122,-104.97983,Entire home/apt,63,1,14,2021-12-25,6.89,1,202,14,2021-BFN-0008197
52704817,Upscale apartment home | 1BR in Denver,359071917,Raquel,,Civic Center,39.73127,-104.98985,Entire home/apt,216,30,0,,,110,365,0,
52714605,4 Bedroom in heart of Sloans Lake/West Highlands,16184244,Jennifer,,Sloan Lake,39.75795,-105.03099,Entire home/apt,500,30,0,,,1,364,0,
52715803,Stylishly furnished private room with own bathroom,8857683,Cleo,,Cheesman Park,39.7378,-104.96657,Private room,42,30,1,2021-12-21,1,1,301,1,
52729286,"Bright RiNo 1BR w/ Gym, Pool, W/D, steps to Larimer bars, by Blueground",107434423,Blueground,,Five Points,39.764744,-104.977722,Entire home/apt,126,31,0,,,98,209,0,
52729916,"Amazing LoDo 1BR w/ Gym, W/D & Pool, walk to Union Station, by Blueground",107434423,Blueground,,Union Station,39.751801,-105.003914,Entire home/apt,134,31,0,,,98,303,0,
52731425,"Denver UHills home w/ yard, firepit, dog friendly!",20076867,Lucas,,University Hills,39.654117511043026,-104.92675568296414,Entire home/apt,244,3,0,,,1,27,0,2021-BFN-0010192
52738703,"clean, spacious, private 1bd/1ba",399443604,Bobby,,Gateway - Green Valley Ranch,39.78199924268876,-104.73802765527668,Private room,50,1,7,2021-12-24,7,1,255,7,2021-BFN-0009550
52745509,Landing | Modern Apartment with Amazing Amenities (ID2775),263502162,Landing,,University Park,39.67114,-104.95828,Entire home/apt,71,30,0,,,31,364,0,
52752760,"Pet-friendly, 2BD/1B, attached garage, W/D in unit",246595072,Anna,,East Colfax,39.7366678100115,-104.88572891159754,Entire home/apt,118,2,6,2021-11-23,3.05,1,117,6,2020-BFN-0002285
52755928,Casa Luna 🌜 Your Denver sanctuary awaits,9405109,Carolina,,Virginia Village,39.6839,-104.91597,Entire home/apt,104,2,2,2021-12-28,2,1,342,2,2021-BFN-0009034
52756417,Colorful Modern | Roof Deck | City Park Haven,107279139,Kyle And Kimberly,,Skyland,39.759975,-104.946281,Entire home/apt,74,1,5,2021-12-24,2.54,18,250,5,2021-BFN-0000535
52757067,Historic 1870 McBird House with patio & parking,123946444,Kathleen,,Five Points,39.75106,-104.97401,Entire home/apt,94,29,0,,,2,71,0,
52757089,"Charming Townhome, Minutes from EVERYTHING!",3023868,Ross,,Whittier,39.75251,-104.96727,Entire home/apt,176,2,2,2021-11-23,1.11,3,360,2,2021-BFN-0007355
52759563,Professionally maintained apt | 2BR in Denver,359071917,Raquel,,City Park,39.74043,-104.95268,Entire home/apt,201,90,0,,,110,365,0,
52777556,Welcome Home to West Highlands!,142317519,Kendra,,West Highland,39.76441,-105.0429,Entire home/apt,80,30,0,,,1,272,0,
52777780,Adorable Guest Suite w/ free parking on premises,55744900,Ranita,,Ruby Hill,39.68613,-105.01948,Entire home/apt,69,1,7,2021-11-28,2.84,1,347,7,2021-BFN-0007382
52780313,Stylish Uptown Studio on Restaurant Row,347939477,Colby,,City Park West,39.74377,-104.96732,Entire home/apt,70,30,1,2021-11-20,0.75,1,0,1,
52782322,Landing | Modern Apartment with Amazing Amenities (ID1954),263502162,Landing,,DIA,39.80945,-104.7774,Entire home/apt,70,30,0,,,31,296,0,
52787606,"Luxurious Private room in an ample
Sized house",279307081,Matt Jason,,Virginia Village,39.68359,-104.93291,Private room,39,30,0,,,1,308,0,
52793716,"Amazing, Relaxing Room w/ Perfect View of Downtown",406033071,Austin,,Valverde,39.71758,-105.01938,Private room,10,29,1,2021-12-01,1,17,333,1,
52796272,"Steps to Denver's Best Food, Coffee & Shops!",30972487,Sabrina,,West Highland,39.761143,-105.036301,Entire home/apt,123,29,1,2021-11-21,0.75,18,328,1,2018-BFN-0008201
52796647,⭐️Cozy apartment in Uptown Denver!⭐️,242605741,Carolyn,,North Capitol Hill,39.74749,-104.97987,Entire home/apt,170,3,2,2021-11-26,1.33,1,89,2,2021-BFN-0002643
52819201,(1) Remodeled 1 Bed Apartment Close to Downtown!,383021621,3Gen,,Villa Park,39.73275,-105.03871,Entire home/apt,72,30,0,,,9,209,0,
52819485,(1) Renovated 2 Bedroom Apartment Near Downtown!,383021621,3Gen,,Villa Park,39.73295,-105.04018,Entire home/apt,110,30,0,,,9,176,0,
52820147,(3)Fully Updated 2 bedroom Apartment Near Downtown,383021621,3Gen,,Villa Park,39.72761,-105.03169,Entire home/apt,90,30,1,2021-12-08,1,9,239,1,
52822100,"30+ day 2-bedroom, 2 bath loft in downtown Denver.",115713671,Shelley,,Union Station,39.7532,-105.00407,Entire home/apt,150,30,0,,,1,182,0,
52822945,Walk to Gameday | Jefferson Park Condo | Tesoro,426513904,Tesoro,,Jefferson Park,39.748695,-105.018608,Entire home/apt,145,2,2,2021-11-14,0.90,6,260,2,2021-BFN-0006590
52828018,Denver Charmer Steps From Tennyson Restaurants!,427702688,Marc,,Berkeley,39.776138,-105.040291,Entire home/apt,290,2,2,2021-11-15,1.02,1,239,2,2021-BFN-0007841
52829250,Beautiful home 3Bed 1.5Bath close to downtown,427715325,Gudetu,,Globeville,39.78956,-104.98564,Entire home/apt,127,30,0,,,1,180,0,
52829924,Lovely 1 bedroom luxury retreat,352983980,Courtni,,Stapleton,39.75495,-104.85352,Entire home/apt,150,1,7,2021-12-24,3.09,1,360,7,
52836002,5⭐️Location⭐️Caphill Walkers Paradise❣️,6950490,Kristin,,Cheesman Park,39.73178,-104.97217,Private room,76,1,3,2021-12-15,2.65,4,241,3,2020-BFN-0003498
52836426,Cozy 1 bedroom with HBOMax + more,36367652,Kellie,,Northeast Park Hill,39.76604,-104.94009,Entire home/apt,88,1,8,2021-12-17,5.00,1,360,8,2021-BFN-0008836
52839360,Top Floor Suite of NEW Townhome in S. Sloans Lake!,23415904,Jackie,,West Colfax,39.73773,-105.05136,Entire home/apt,86,30,1,2021-12-01,1,2,305,1,
52839861,NEW private lower floor apartment - Sloans Lake,23415904,Jackie,,West Colfax,39.73985,-105.05117,Entire home/apt,95,30,1,2021-11-30,1,2,333,1,
52840659,MaryJane’s Manor #1,265044774,The Black Monarch,,Five Points,39.752182,-104.985367,Private room,80,1,6,2021-12-29,2.81,5,76,6,2018-BFN-0008523
52845989,High-End & Walkable Guest Suite in Congress Park!,427869463,Noah,,Congress Park,39.735264,-104.945389,Entire home/apt,133,2,8,2021-12-26,3.87,1,335,8,2021-BFN-0006960
52861482,Modern 2BR TH near downtown for the holidays. Private roof deck and hot tub.,32590067,Peter,,Five Points,39.74883,-104.97415,Entire home/apt,499,4,0,,,2,0,0,2020-BFN-0001654
52864225,Brand-New Stylish & Chic Studio in Great Location!,426945761,Stefanie,,Regis,39.787983815203596,-105.02581752339508,Entire home/apt,91,1,1,2021-12-14,1,1,271,1,2021-BFN-0008979
52873671,Cherry Creek | Fast Wifi | Long Term Discounts,9834932,AirSimplicity,,Washington Virginia Vale,39.70203,-104.91505,Entire home/apt,141,30,0,,,8,68,0,
52874561,NEW! Epic Downtown Denver Condo w/ Rooftop & Gym!,121718072,Evolve,,Union Station,39.74995,-104.995,Entire home/apt,119,30,0,,,24,332,0,
52875123,Single family home in Berkeley neighborhood,10160841,Allison,,Berkeley,39.77002,-105.03668,Entire home/apt,250,3,1,2021-11-28,0.94,1,1,1,2021-BFN-0007999
52876246,"Open, Bright Home near Sloan's Lake",12848984,Ted,,Sloan Lake,39.75651767889632,-105.03930556961164,Entire home/apt,195,2,2,2021-12-26,2,1,47,2,2021-BFN-0007821
52877310,Southwestern Bungalow -  Central & Cozy/2BR/2 Bath,239157008,Philip,,Clayton,39.76603,-104.95518,Entire home/apt,191,3,0,,,2,0,0,2019-BFN-0009874
52879958,La Casita De Lola,145686053,Francesca,,Hale,39.72822516872801,-104.93222200153855,Entire home/apt,56,2,1,2021-12-18,1,1,50,1,2021-BFN-0009326
52882868,Well-Kept Suite In the Heart of the Highlands!,229095817,Loftium,,Jefferson Park,39.75061,-105.02064,Entire home/apt,95,1,6,2021-12-20,4.86,2,228,6,2021-BFN-0008708
52895141,Great 1 Bedroom/1 Bath in Historic Building,60652780,Michele,,CBD,39.744488,-104.98922,Entire home/apt,95,30,0,,,1,272,0,
52896162,Newly Built Guest House - Baker Neighborhood,34955862,Scott,,Baker,39.71571,-104.98936,Entire home/apt,110,1,3,2021-11-15,1.50,23,306,3,2021-BFN-0006814
52904004,MaryJane’s Manor #2,265044774,The Black Monarch,,Five Points,39.75126,-104.98602,Private room,88,1,14,2021-12-16,6.18,5,355,14,2018-BFN-0008523
52904104,MaryJane’s Manor #3,265044774,The Black Monarch,,Five Points,39.75269,-104.98611,Private room,83,1,8,2021-12-18,3.69,5,347,8,2018-BFN-0008523
52904618,MaryJane’s Manor #4,265044774,The Black Monarch,,Five Points,39.75131,-104.98585,Private room,73,1,7,2021-12-18,3.13,5,356,7,2018-BFN-0008523
52904648,MaryJane’s Manor: 420 Friendly Bachelor Pad!,265044774,The Black Monarch,,Five Points,39.75154,-104.9842,Entire home/apt,800,1,0,,,5,346,0,2018-BFN-0008523
52921128,Exquisite & Modern 1BR Apt w/Balcony in LoDo,261774896,Sentral Union Station,,Union Station,39.75375,-105.0005,Entire home/apt,152,1,3,2021-11-13,1.64,46,0,3,2021-BFN-0008305
52931166,"Deluxe Berkeley Studio w/ Gym, W/D & Party Room, near Lake, by Blueground",107434423,Blueground,,Berkeley,39.770832,-105.044373,Entire home/apt,121,31,0,,,98,297,0,
52942825,Landing | Modern Apartment with Amazing Amenities (ID625210),263502162,Landing,,Gateway - Green Valley Ranch,39.79832,-104.7796,Entire home/apt,82,30,0,,,31,332,0,
52948940,"Mediterranean Villa, stunning and spacious",48612599,John,,Washington Park West,39.706413,-104.973625,Private room,180,1,0,,,1,347,0,2021-BFN-0008995
52954525,Beautiful new modern studio near Downtown Denver,402265343,Rachael & Carter,,Overland,39.68157,-104.98781,Entire home/apt,68,30,0,,,1,233,0,
52954830,"Quality crafted all-brick home, recently renovated",428713135,Bianca,,Athmar Park,39.69845,-105.02186,Entire home/apt,93,29,1,2021-12-21,1,1,118,1,
52956494,Beautiful and convenient 3 bedroom home,257068748,Monica,,Chaffee Park,39.78482766686806,-105.01101684147021,Entire home/apt,266,1,0,,,1,81,0,2021-BFN-0008901
52959691,Highland Awaysis,10730,William,,Highland,39.75686,-105.01017,Entire home/apt,110,30,0,,,2,312,0,
52962761,Premier condo in the heart of Union Station,423742105,Taylor,,Union Station,39.75425,-105.00086,Entire home/apt,150,30,0,,,1,85,0,
52968953,Beautiful home near Sloans Lake!,111793629,Gemma,,West Colfax,39.74225,-105.03313,Entire home/apt,375,2,2,2021-12-13,2,1,173,2,2021-BFN-0004862
52969120,Modern 1BR suite in lovely Park Hill Neighborhood!,3874912,Amanda,,North Park Hill,39.75294,-104.92929,Entire home/apt,95,1,7,2021-12-27,4.04,1,73,7,2021-BFN-0007276
52983323,NEW! Mod Townhome with Private Yard Mins to Dtwn!,121718072,Evolve,,Sloan Lake,39.7505,-105.03032,Entire home/apt,194,2,2,2021-12-14,1.28,24,362,2,2021-BFN-0007990
52985151,Sunny upstairs apartment unit,26750200,Zachary,,Lincoln Park,39.739944017520415,-105.00121235597021,Entire home/apt,121,3,2,2021-12-25,2,1,358,2,2021-BFN-0008873
52997075,Landing | Modern Apartment with Amazing Amenities (ID407133),263502162,Landing,,Lowry Field,39.71664,-104.89604,Entire home/apt,98,30,0,,,31,331,0,
53003310,"New! Bright, top floor condo in RiNo Art District",45903447,Erin,,Five Points,39.76106,-104.9832,Entire home/apt,225,1,4,2021-12-06,2.61,1,40,4,2021-BFN-0006760
53012227,"Newly Renovated, Charming 2br 1ba Private Suite!",426778674,Katie,,Harvey Park South,39.65716,-105.0389,Entire home/apt,81,1,0,,,1,231,0,2021-BFN-0008804
53032492,Brand New Luxury Condo | High Ceilings | Espadín LoHi,401251189,Espadín,,Highland,39.757935,-105.01548,Entire home/apt,93,1,4,2021-12-26,2.55,42,264,4,2021-BFN-0001467
53032494,Modern Melody | Lifestyle Loft | Espadín LoHi,401251189,Espadín,,Highland,39.757935,-105.01548,Entire home/apt,74,1,2,2021-12-04,1.43,42,269,2,2021-BFN-0001467
53044457,Bright Suite In the Heart of South Broadway!,428274521,Dylan,,Baker,39.71313081679426,-104.9880130759261,Entire home/apt,79,1,3,2021-12-15,3,1,196,3,2021-BFN-0008849
53063448,Highlands walkout Basement with 2 Bed/1 Bath,383837798,Juanita,,Sloan Lake,39.75714,-105.02817,Entire home/apt,106,29,0,,,2,364,0,
53067885,Stylish Midterm Stay in the Heart of RiNo,50907638,Eliza,,Cole,39.76748,-104.97244,Entire home/apt,111,29,0,,,1,28,0,
53072505,Cozy Denver Apartment,34955862,Scott,,Capitol Hill,39.73434,-104.98056,Entire home/apt,149,3,5,2021-12-21,2.83,23,349,5,2017-BFN-0009145
53073798,BRAND NEW MODERN LUXURY 2 BED 3 BATH OASIS,22249160,Shelby & Julian,,West Colfax,39.74106,-105.03455,Entire home/apt,251,3,4,2021-12-20,4,1,174,4,2021-BFN-0008854
53074883,Private Bedroom Comfortably sleeps 4,96527466,Shayan,,City Park West,39.74262,-104.96783,Private room,49,1,8,2021-12-07,4.36,4,333,8,2021-BFN-0008159
53075011,CHARMING  DENVER CENTRAL PARK SINGLE FAMILY HOME,36460088,Jared,,Stapleton,39.80018,-104.88169,Entire home/apt,199,29,0,,,3,254,0,
53075366,Cheerful 1 Bedroom,96527466,Shayan,,City Park West,39.74108,-104.96568,Private room,50,2,4,2021-12-15,4,4,37,4,2021-BFN-0008159
53075473,Private Master Bedroom near Downtown,96527466,Shayan,,City Park West,39.74117,-104.96585,Private room,80,1,3,2021-12-12,1.96,4,18,3,2021-BFN-0008159
53091788,Adorable Cherry Creek suite close to Light Rail,429292391,Lamin,,Cory - Merrill,39.68694,-104.9434,Entire home/apt,83,1,0,,,1,267,0,2021-BFN-0008980
53093961,Bannock BoHome - Guest Suite with Private Entrance,82059849,Jj,,Baker,39.71727,-104.99113,Entire home/apt,81,2,3,2021-12-12,2.81,1,21,3,2021-BFN-0008460
53095859,Well-kept apartment home | 1 BR in Denver,359071917,Raquel,,Highland,39.75688,-105.00705,Entire home/apt,184,30,0,,,110,365,0,
53097024,Charming historic home in the heart of Denver,227891591,Erica,,Baker,39.7193,-104.99586,Entire home/apt,230,2,2,2021-12-26,2,1,10,2,2021-BFN-0008513
53105498,The Newton Street Nest-Cozy 2-Bedroom Home,32574863,Audra,,Barnum,39.72508,-105.03728,Entire home/apt,77,1,13,2021-12-27,11.14,1,109,13,2021-BFN-0008930
53106044,Woods Manor | Walk to Downtown | Built in 1887,429915104,Carrie,,Five Points,39.74968,-104.98284,Entire home/apt,245,1,2,2021-11-14,1.25,1,131,2,2021-BFN-0007866
53106433,Spacious Mid Century Modern Charm in the City!,27536967,Brogan,,University Hills,39.65681,-104.93858,Entire home/apt,267,2,1,2021-12-19,1,1,15,1,2021-BFN-0002456
53106832,Rare & Private 2 BR getaway in the heart of Denver,15506478,Elizabeth,,Speer,39.71391,-104.98559,Entire home/apt,119,2,7,2021-12-18,4.67,2,317,7,2021-BFN-0008726
53109545,Lovely 2 bedroom townhome with fireplace,269525272,Melissa,,Goldsmith,39.677811180137006,-104.92401757642524,Entire home/apt,175,29,0,,,1,145,0,
53111091,Modern 5BR 4Bath 3200sqft House! 5 Min to Downtown,429957012,Veronica & Ken,,Cole,39.766000081857804,-104.96397122314445,Entire home/apt,1624,1,2,2021-12-26,2,1,68,2,2021-BFN-0007542
53111130,Ruby Hill Home - 2 BR  house near green spaces,11852422,Herardo,,Ruby Hill,39.691127388581364,-105.00802655216667,Entire home/apt,189,2,4,2021-12-27,4,1,113,4,2021-BFN-0008046
53111867,Cozy 2-bedroom guest house,58355213,Kendra,,Barnum West,39.72341,-105.04483,Entire home/apt,68,30,1,2021-12-04,1,1,97,1,
53114846,Comfy Cozy Guest Suite with Private Entrance,330311738,Eric,,Bear Valley,39.65821,-105.06856,Private room,92,1,4,2021-12-28,4,1,342,4,2021-BFN-0006628
53114911,Purple Room - Ruby Hill House!,6128583,Christa,,Ruby Hill,39.68626,-105.01935,Private room,58,1,0,,,3,5,0,2021-BFN-0007274
53115090,Luxury 3BR Home in Central Park w/ Mountain Views,109053191,Aaron,,Stapleton,39.8065,-104.86688,Entire home/apt,199,30,0,,,1,358,0,
53127292,Downtown Five Points Trendy Urban Space - Sleeps 4,34955862,Scott,,Five Points,39.75449,-104.98826,Entire home/apt,90,30,0,,,23,260,0,
53129290,Spacious Private Room in Downtown Denver NR RiNo,118464141,Alesja,,Five Points,39.75184,-104.98462,Private room,79,2,6,2021-12-27,5.29,1,49,6,2021-BFN-0009009
53129581,"Stylish, spacious, updated 1904 Victorian",5877042,Noah,,Sunnyside,39.77244,-105.00728,Entire home/apt,192,3,0,,,1,220,0,2021-BFN-0009895
53130803,Newly Updated Bungalow in Walkable Platt Park,18145280,Karissa,,Platt Park,39.68622048642775,-104.98704718137405,Entire home/apt,185,30,0,,,1,304,0,
53130877,Beautiful Home Walkable to Stadium & Sloan's Lake,42516057,Dana,,West Colfax,39.743090694354166,-105.02957855320804,Entire home/apt,110,1,0,,,1,36,0,2021-BFN-0008738
53132938,Feel at Home in Wash Park! Just Renovated! Unit #1,8672659,Ben,,Washington Park West,39.70597,-104.98088,Entire home/apt,204,30,0,,,9,264,0,
53135144,Room with exposed brick for rent,430149575,Roye,,Congress Park,39.73845,-104.94323,Private room,38,2,1,2021-12-01,1,7,87,1,2016-BFN-0008719
53136638,Modern New Studio-Peaceful &Central Neighborhood,91918908,Oshi,,Virginia Village,39.68087,-104.91829,Entire home/apt,70,1,5,2021-12-04,3.13,2,178,5,2021-BFN-0008154
53142774,Cozy & Bright in City Park! Unit #1,8672659,Ben,,City Park West,39.74399,-104.96153,Entire home/apt,180,30,0,,,9,273,0,
53144058,NEW! Updated Denver Hideout - Walk to S Broadway!,121718072,Evolve,,Baker,39.72062,-104.99827,Entire home/apt,91,30,0,,,24,304,0,
53146594,Modern Bed/Bathroom in Townhome - Downtown Denver,54287974,Steven,,Lincoln Park,39.73442183359308,-105.00327264150387,Private room,49,1,1,2021-12-20,1,1,5,1,2021-BFN-0009608
53147227,"3 Bed Sunnyside/LoHi Downtown, Walk to Hot Spots!",340445453,Mountain And Beach Corporate,,Sunnyside,39.7801,-105.01187,Entire home/apt,328,1,1,2021-11-28,0.91,5,163,1,2021-BFN-0008598
53148735,NEW Beautiful Remodel 3bdrm/1bath w/ Parking!,14126753,Kim & Benjamin,,Ruby Hill,39.68406,-105.01734,Entire home/apt,129,30,0,,,4,182,0,
53151298,Kasa | Queen Garden-Level Studio Minutes from Local Eateries + Bars | The Perry Sloan's Lake,88566861,Kasa,,West Colfax,39.74053,-105.03845,Entire home/apt,91,2,5,2021-12-24,3.19,10,365,5,2017-BFN-0005520
53155619,"Sweet, Simple Aptmt 420 Friendly Centrally Located",46182278,Jessie,,Clayton,39.76964,-104.94156,Entire home/apt,95,1,7,2021-12-20,4.67,1,157,7,2021-BFN-0007948
53156925,Sprawling Community | 1 BR in Denver,359071917,Raquel,,Washington Virginia Vale,39.70669,-104.92996,Entire home/apt,171,30,0,,,110,365,0,
53160239,"Airy Five Points 2BR w/ Roof Deck & Gym, walk to RiNo bars, by Blueground",107434423,Blueground,,Five Points,39.753872,-104.979256,Entire home/apt,161,31,0,,,98,359,0,
53160327,"Luxe Five Points 2BR w/ Roof Deck & Gym, walk to RiNo bars, by Blueground",107434423,Blueground,,Five Points,39.753872,-104.979256,Entire home/apt,166,31,0,,,98,318,0,
53163599,Convenient Flat | Newly Remodeled | Close to Mtns,430370878,Zack,,Regis,39.78726,-105.02798,Entire home/apt,109,1,2,2021-11-27,1.67,1,162,2,2021-BFN-0007787
53164409,The Perry Sloan's Lake 🚵 Cozy Apartment with Full Kitchen 🚵 Walk to Dining & Bars,88566861,Kasa,,West Colfax,39.74045,-105.04064,Entire home/apt,115,2,9,2021-12-25,5.09,10,364,9,2017-BFN-0005520
53165300,University Hills Ranch Home. Near DU & DOWNTOWN!,29477980,Wilson,,University Hills,39.65845,-104.93077,Entire home/apt,241,2,4,2021-12-28,2.67,3,77,4,2021-BFN-0006684
53165619,"Trendy Capitol Hill 1BR w/ W/D & Gym, near Governor's Park, by Blueground",107434423,Blueground,,Capitol Hill,39.72821,-104.98442,Entire home/apt,124,31,0,,,98,298,0,
53166263,“Heart of the Highlands” Home Sweet Home,229066219,Jess,,West Highland,39.76628,-105.0433,Entire home/apt,250,29,1,2021-12-21,1,2,237,1,2018-BFN-0008268
53171365,Updated house walking distance to everything!,430431749,Brittany,,Sunnyside,39.77092,-105.00741,Entire home/apt,125,2,9,2021-12-17,6.00,1,63,9,2021-BFN-0007901
53171426,5 Star Cap Hill 3Br- Patio + Garage- Walk Downtown,32093355,Joshua And Jen,,Capitol Hill,39.736301,-104.976997,Entire home/apt,149,1,6,2021-12-17,5.00,3,241,6,2017-BFN-0007426
